product_name,brand,price,currency,breadcrumbs,pdp_url,variants,image_url,description
Tie-Dye Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Tie-Dye Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-boxy-tee-309602-wisteria,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Wisteria""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309602_wysteria_1_grande.jpg?v=1625011604,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. They’re designed in soft cotton-blend fabric that’s made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. The relaxed cut and dolman sleeves promise easy wear and make them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#30960260% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Patterned Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Patterned Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/patterned-full-length-leggings-450985-multi,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Multi""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450985_blue-camo_1_grande.jpg?v=1625011620,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45098557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Color Block Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Color Block Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-rhododendron,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Rhododendron""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_rhododendron_1_grande.jpg?v=1625597450,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Color Block Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Color Block Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-caribbean-sea,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Caribbean Sea""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_caribbean-sea_1_grande.jpg?v=1625597441,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Tie-Dye Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Tie-Dye Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-legging-450815-rhododendron,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Rhododendron""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450815_rhododendron_1_grande.jpg?v=1625597493,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport a playful tie-dye pattern that is perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45081557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Tie-Dye Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Tie-Dye Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-legging-450815-caribbean-sea,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Caribbean Sea""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450815_caribbean-sea_1_grande.jpg?v=1625597490,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport a playful tie-dye pattern that is perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45081557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Patterned Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Patterned Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/aop-splatter-legging-450781-rhododendron,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Rhododendron""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450781_rhododendron_1-v2_grande.jpg?v=1624918273,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45078157% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Patterned Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Patterned Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/aop-splatter-legging-450781-ink,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Ink""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450781_ink_1-v2_grande.jpg?v=1624918270,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45078157% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Color Block Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Color Block Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-electric-coral,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Electric Coral""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_electric-coral_1_grande.jpg?v=1625688354,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Graphic Crewneck Tee,Adjmi,13.50,USD,Home/All Products/Graphic Crewneck Tee,https://www.shopjustice.com/collections/all-products/products/ls-boxy-tee-avo-great-day-309370-caribbean-sea,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Caribbean Sea""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309370_caribbean-sea_1_grande.jpg?v=1625597479,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. Effortlessly pair them with Justice Denim jeans.#30937060% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Color Block Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Color Block Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/colorblock-tie-dye-tee-hem-crest2-301423-bluebird,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Bluebird""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/301423_bluebird_1_grande.jpg?v=1625269442,"Our girls’ tees have a standout color block design. A cool graphic highlights the front. The relaxed cut lends full coverage and makes them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. The soft cotton-blend fabric promises daylong comfort, plus they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30142360% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Graphic Raglan Tee,Adjmi,12.00,USD,Home/All Products/Graphic Raglan Tee,https://www.shopjustice.com/collections/all-products/products/ss-baseball-tee-justice-heart-305073-pearl-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Pearl Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/305073_pearl-heather_1-v2_grande.jpg?v=1624918244,"Our girls’ raglan tees have an on-trend color-block design. They have a crew neckline. A bold graphic highlights the front. The soft cotton-blend fabric promises daylong comfort. And they easily pair with Justice Denim shorts. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30507360% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Patterned Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Patterned Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/aop-legging-450985-blue-zebra,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Blue Zebra""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450985_blue-zebra_1-v2_grande.jpg?v=1624918279,"We designed our girls’ leggings with a wide waistband that’s super-comfy. The cotton-blend jersey fabric follows her every movement. They sport playful, easy-to-pair patterns that are perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45098557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Graphic Crewneck Tee,Adjmi,13.50,USD,Home/All Products/Graphic Crewneck Tee,https://www.shopjustice.com/collections/all-products/products/ls-boxy-tee-yay-for-today-309370-honeycomb,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Honeycomb""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309370_honeycomb_1_grande.jpg?v=1625597479,"Bold graphics highlight the front of our solid-hued girls’ tees. The crew neckline, long sleeves, and banded cuffs bring classic style. The pullover design makes it easy to layer. And the soft, cotton-blend fabric promises comfortable wear. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. Effortlessly pair them with Justice Denim jeans.#30937060% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
